Steps,    Chain,           Chi,             Rama,            Water,          Helix,           AMH-Go,       Frag_Mem,          Membrane,          VTotal,      Ebond,     Epair,     Rg
7512000, 171.131359866024, 49.6689875909157, -320.208915468421, 0, 0, -453.806832514795, 0, -39.3567116805306, -592.572112206807, 254.945692847281, 21.9933022338533, 9.50654184070955
7536000, 152.992192243522, 49.3149783102374, -346.751614758473, 0, 0, -467.884551206078, 0, -37.1070332002791, -649.436028611071, 248.661645094476, 21.3289806180984, 9.21811474923745
7560000, 174.384706662509, 41.8731378552409, -309.385669832241, 0, 0, -440.551965412077, 0, -33.8355319576819, -567.51532268425, 249.919961131347, 23.4552115659216, 10.5709784501215
7584000, 187.476512591534, 63.8077418013853, -336.090097466836, 0, 0, -456.674384524712, 0, -36.0315461159938, -577.511773714623, 255.054729742494, 21.9567297370604, 12.1416534833191
7608000, 149.051185736304, 44.5398521327842, -324.017991095303, 0, 0, -470.574536586265, 0, -33.9716482426409, -634.973138055121, 235.003059545659, 24.2038806021544, 12.593250822709
7632000, 150.619751870545, 47.9796808419805, -329.773611765503, 0, 0, -475.589329920963, 0, -37.5698663136663, -644.333375287607, 234.702087980873, 22.313869570903, 10.2511314153191
7656000, 156.039164345111, 49.7360366660451, -322.243057422021, 0, 0, -466.994511672934, 0, -37.3651460678311, -620.82751415163, 245.203543530467, 22.4152800533435, 11.3307034353389
7680000, 154.09997006576, 46.3798150329078, -324.177983314836, 0, 0, -478.036465862476, 0, -38.3633625938492, -640.098026672493, 270.775072756877, 23.4740092123272, 10.7157856825147
7704000, 154.701599701013, 42.7830933130492, -322.962717376846, 0, 0, -445.638602649749, 0, -37.6726787891638, -608.789305801697, 266.063134766503, 24.4183285165511, 12.8089722330724
7728000, 148.652627169592, 35.7207713703596, -327.909169769893, 0, 0, -454.861018994955, 0, -37.6271994012937, -636.02398962619, 221.115420580552, 24.7703204462769, 9.05735539275921
7752000, 154.261239548977, 42.6623391308452, -333.653517430828, 0, 0, -471.5384151695, 0, -34.6477836550944, -642.9161375756, 231.14677535187, 18.4326990992735, 10.3913644121903
7776000, 155.163982290633, 40.9712631462372, -335.402287714378, 0, 0, -471.692624936988, 0, -38.5657563478003, -649.525423562296, 246.188102529492, 24.952190999458, 9.39477171619331
7800000, 146.209369361459, 41.3620033577289, -323.203043350039, 0, 0, -475.725471284699, 0, -37.5663946271869, -648.923536542737, 230.590035817896, 18.2138524255728, 10.8964013363243
7824000, 135.497886497327, 41.7648462471172, -332.724584238041, 0, 0, -491.165794481573, 0, -37.3030587076102, -683.93070468278, 223.583644440163, 20.8426462367941, 11.9061374232687
7848000, 159.341910853152, 42.5890376008483, -329.465461049438, 0, 0, -468.791362366471, 0, -38.9791300867013, -635.30500504861, 241.670598465322, 26.0172132456284, 10.7993522241502
7872000, 163.417143905084, 47.1639372076263, -324.983344793636, 0, 0, -460.062629769854, 0, -38.314972270346, -612.779865721126, 240.058978647857, 18.657509581311, 9.15508176141804
7896000, 144.082443978837, 38.6972213074921, -333.071078284077, 0, 0, -461.620463623953, 0, -32.8926569831375, -644.804533604838, 223.846278401674, 20.2320212593631, 10.4775737566133
7920000, 181.242674077529, 50.6439014023399, -339.997118944404, 0, 0, -448.605981964085, 0, -37.7646973143281, -594.481222742948, 221.008282774659, 18.3648836940861, 11.0089815026783
7944000, 143.316872273158, 45.3905795773482, -346.692806594453, 0, 0, -461.137523765812, 0, -35.9671294999131, -655.090008009672, 246.670385588206, 15.183166803737, 9.18965352193793
7968000, 169.558584120683, 46.8127193425023, -324.68998485172, 0, 0, -475.850447113679, 0, -36.4754188107152, -620.644547312929, 233.01610171875, 17.9689193622826, 9.93371657725022
7992000, 150.167005660124, 34.4139633050637, -331.128509926536, 0, 0, -463.800152402744, 0, -39.0185012722174, -649.36619463631, 232.714945175245, 15.1184429666473, 10.775191116853
8016000, 142.279567547385, 44.9783021590583, -341.17626856161, 0, 0, -466.383494457797, 0, -33.8956398283986, -654.197533141362, 238.48162770561, 19.6122026958557, 9.24342658754454
8040000, 161.177647183378, 44.7844290843972, -349.840625030252, 0, 0, -443.741050025428, 0, -33.8757990668377, -621.495397854742, 237.393613408862, 22.0602548535779, 11.0303000190754
8064000, 168.032600876841, 53.2258950675896, -333.862832227459, 0, 0, -465.400175947971, 0, -31.2706468500618, -609.275159081061, 242.814847067201, 23.0884205223315, 11.7433590336916
8088000, 158.611530974494, 49.3792086073032, -331.474522715025, 0, 0, -463.731235897363, 0, -35.1563874115011, -622.371406442092, 239.603217206541, 26.6777017144147, 10.2209081611925
8112000, 148.180681196285, 48.1980878589053, -338.831474944103, 0, 0, -461.379029390681, 0, -35.2764228722581, -639.108158151852, 263.003499131422, 26.0380396984388, 10.9594001296761
8136000, 144.158369166909, 42.6793584341967, -345.715595099727, 0, 0, -468.175699100053, 0, -34.8143113517109, -661.867877950385, 235.860138497746, 18.2168321321388, 9.3524765531045
8160000, 127.512342516657, 34.6890958829294, -342.350752149344, 0, 0, -481.417638379997, 0, -37.7607325555068, -699.327684685261, 203.878661511684, 14.1693655379837, 9.9978456943971
8184000, 138.098957357093, 30.8450428225161, -342.494286179034, 0, 0, -469.003802920957, 0, -36.0883027772749, -678.642391697657, 197.404575691239, 14.738819273323, 11.6535109466246
8208000, 155.252460043577, 36.4829715227269, -335.582090539634, 0, 0, -469.604851664523, 0, -36.3945899390606, -649.846100576914, 192.181104431076, 17.5340323222921, 12.2115383455407
8232000, 134.911950976006, 40.6650927153242, -341.061186973487, 0, 0, -474.289112452645, 0, -33.6138100121052, -673.387065746907, 175.497486798148, 16.0830637284784, 11.1575668202251
8256000, 125.740073994625, 37.3438228933964, -334.665210777528, 0, 0, -471.506116892484, 0, -34.3858236724735, -677.473254454464, 190.183653011589, 17.8029444712096, 10.3240062341641
8280000, 113.064135970325, 37.9265631397968, -327.836243433333, 0, 0, -491.05399991778, 0, -38.5230217781913, -706.422566019182, 202.831100201351, 19.2507840488248, 9.86372120417616
8304000, 122.847183123032, 39.4659820078142, -343.82608753337, 0, 0, -485.413886927329, 0, -39.8192403214631, -706.746049651316, 197.336504890502, 18.8729460635104, 9.80239399383128
8328000, 107.433122827949, 33.3682649195218, -339.282233230464, 0, 0, -484.743561821873, 0, -38.9783918944924, -722.202799199359, 195.886681550148, 13.1462715416983, 10.0253945045081
8352000, 120.509227548201, 36.3987989988392, -339.860398807412, 0, 0, -490.254349010416, 0, -39.3401020782846, -712.546823349072, 188.363186480352, 19.9316739381698, 10.352836463711
8376000, 124.313232794657, 37.7959095818418, -342.901880161767, 0, 0, -492.368483174362, 0, -38.5116818396273, -711.672902799257, 175.732651849916, 13.6513212795522, 10.5273184617536
8400000, 122.070016816327, 37.8287518875486, -337.680305843201, 0, 0, -486.039681655111, 0, -33.7841621356504, -697.605380930087, 195.785218207747, 18.2364786663129, 9.59598580746062
8424000, 122.657014118563, 43.0069726627565, -344.796086445103, 0, 0, -483.162836537092, 0, -37.5547744747569, -699.849710675632, 202.311660428439, 19.1640501169897, 10.0813268262304
8448000, 115.171093890047, 40.1583853818547, -336.633601443877, 0, 0, -491.878822755324, 0, -37.0939837546497, -710.276928681949, 203.786492854281, 13.2563779247963, 9.85740111220995
8472000, 134.775360998415, 36.896758733864, -341.038335663003, 0, 0, -494.146945083085, 0, -36.3531882517182, -699.866349265527, 173.948702428648, 16.0059180209982, 9.09620403550037
8496000, 122.96543859873, 35.9221355524175, -340.238217259793, 0, 0, -491.86274953394, 0, -37.7453127710755, -710.958705413661, 196.676922363383, 9.61622642429348, 11.4574777871229
8520000, 131.704302420442, 30.7253053930207, -347.008442412901, 0, 0, -482.97381293468, 0, -36.1523242966306, -703.704971830749, 171.896733215367, 9.34081671404883, 9.92680885559926
8544000, 124.474011158536, 33.5125340969648, -347.704631927716, 0, 0, -488.334057610518, 0, -36.0972652499602, -714.149409532693, 181.971187457738, 13.3050179555496, 11.9270351974943
8568000, 120.823062863312, 35.740349047871, -347.781121218277, 0, 0, -490.629205756921, 0, -39.0296768288864, -720.876591892901, 178.161883320646, 17.2925435367024, 9.57077038243201
8592000, 149.337071292159, 45.8606090475543, -329.783826033184, 0, 0, -491.421257405629, 0, -36.1488303446915, -662.156233443791, 210.953787707629, 15.0491806288039, 9.41900315925571
8616000, 137.32280673282, 36.3247284068502, -345.051870449407, 0, 0, -486.429596936934, 0, -36.702625195228, -694.536557441899, 195.800760878286, 17.1142961512256, 11.9430930874142
8640000, 119.827632430163, 36.4345872796203, -337.842240589532, 0, 0, -497.459430921136, 0, -40.3587595517506, -719.398211352635, 188.828018380451, 14.5710105319715, 11.5079148973215
8664000, 127.181845140309, 37.7424748852227, -345.687103905812, 0, 0, -475.688174240035, 0, -38.0803135774333, -694.531271697749, 189.280494529668, 22.6233193690348, 9.74675183095629
8688000, 130.204913689285, 32.5435047249056, -349.351260869683, 0, 0, -484.093366998381, 0, -36.0190080945287, -706.715217548402, 195.293326184315, 14.2016607124847, 8.31845890287399
8712000, 125.177886978992, 37.7712663193543, -336.035427935425, 0, 0, -477.072117481895, 0, -38.6224104234369, -688.780802542411, 185.157977087646, 16.9753656902382, 9.50293780408096
8736000, 125.448249514983, 32.4143070095132, -338.785316705881, 0, 0, -502.462219272272, 0, -36.9141184431733, -720.29909789683, 186.180444795781, 15.1703151939421, 11.7299425159705
8760000, 133.229585722583, 41.0015465279941, -347.285003499149, 0, 0, -494.482699428484, 0, -36.34456465384, -703.881135330896, 179.895716702821, 16.5082679814228, 10.6627022522164
8784000, 122.202403800859, 29.1402714914849, -343.087933614243, 0, 0, -478.601352648014, 0, -36.688943874775, -707.035554844688, 185.635612211847, 14.9647297417221, 9.1644710158479
8808000, 136.124685379157, 39.992121505011, -340.939211516693, 0, 0, -475.576053399024, 0, -39.1472923489284, -679.545750380477, 194.485168011838, 14.0568834747071, 9.13151504735274
8832000, 129.3903706843, 35.1579981462177, -328.917441234417, 0, 0, -465.292718635781, 0, -34.7938550493933, -664.455646089074, 223.443333034372, 17.973583874491, 13.1048780828574
8856000, 150.014365688585, 39.9924813816684, -341.74796944504, 0, 0, -463.094424739074, 0, -35.5540673001795, -650.38961441404, 255.602621180074, 20.9371405804509, 8.75216955213634
8880000, 149.064946487582, 43.4551097784225, -330.603596274805, 0, 0, -466.747214949982, 0, -37.4996706612009, -642.330425619983, 217.666817248044, 21.9667095490667, 10.3509999557499
8904000, 155.062002881163, 44.1833470511271, -326.156016015299, 0, 0, -473.684624368859, 0, -38.9109103892932, -639.506200841161, 240.811335897879, 15.1355045105347, 9.63017633583725
8928000, 164.651828089361, 44.4198603127099, -312.672077353198, 0, 0, -469.895660441743, 0, -38.6693114558368, -612.165360848707, 223.175506242342, 17.808027484193, 10.7086482284596
8952000, 151.70199206666, 48.546519122964, -336.224676456246, 0, 0, -476.554916817114, 0, -37.0730721647728, -649.604154248509, 244.515237621707, 22.1356565006424, 10.2190068818696
8976000, 168.057059725193, 40.8321268782229, -331.228926603071, 0, 0, -481.872910244413, 0, -35.5110000311016, -639.72365027517, 258.392282040677, 20.3706893455888, 8.80010834542421
9000000, 150.77611445908, 46.8032143649054, -331.250479539442, 0, 0, -475.092653339022, 0, -38.4735360145409, -647.237340069019, 251.473097328424, 12.6482600478721, 9.56069940591516
9024000, 156.514381519734, 39.6177233822861, -326.576408191255, 0, 0, -476.56801718546, 0, -38.048735010055, -645.06105548475, 226.090082346088, 18.3488694742797, 9.16084417785171
9048000, 149.285134452717, 37.3006427855223, -322.76898258496, 0, 0, -464.920079267486, 0, -37.7962685974427, -638.899553211649, 233.982321374864, 9.51368944217444, 12.0942861001754
9072000, 149.012215454938, 52.1334904558592, -321.530757381342, 0, 0, -475.726793058791, 0, -37.707547040514, -633.81939156985, 260.829562004958, 21.4652269511122, 11.0785143945646
9096000, 166.525324562529, 48.9059887860149, -322.454638812007, 0, 0, -452.59823495011, 0, -37.6646940989081, -597.286254512481, 240.672683358294, 24.6656625571445, 10.1299657660902
9120000, 194.558712291195, 48.6107783966808, -318.617641086765, 0, 0, -454.32823417469, 0, -33.3128397228225, -563.089224296402, 247.556269859653, 20.7101633782804, 11.5077194857013
9144000, 162.598734023406, 56.6225597596069, -322.740265375372, 0, 0, -418.805371356684, 0, -36.7595440354906, -559.083886984534, 264.299073835102, 30.4700541116181, 8.41218831167816
9168000, 177.489544137074, 54.7072545475871, -307.482291894114, 0, 0, -429.210301066117, 0, -38.7320955360189, -543.227889811589, 284.431722441672, 23.1253872144667, 9.8171988834616
9192000, 178.125919337882, 57.2241738467547, -318.017253651811, 0, 0, -458.350623892926, 0, -36.0302354015158, -577.048019761616, 256.790824958466, 20.7792981965392, 11.0622655991457
9216000, 150.376872106587, 51.3285346726328, -333.704965546301, 0, 0, -442.967495370434, 0, -37.7253933506015, -612.692447488117, 275.329917551633, 26.8211081055496, 10.8792112441496
9240000, 215.273210790018, 60.7089540002382, -323.631284004772, 0, 0, -442.450338365555, 0, -36.4515512484386, -526.551008828509, 296.88768336097, 34.0853976993512, 9.46611738334978
9264000, 179.994409720335, 63.8596140728889, -316.198449196282, 0, 0, -448.556403491881, 0, -34.8387633230528, -555.739592217992, 300.961806024425, 26.5235927849907, 9.81025643468435
9288000, 187.197761278476, 51.2897487055527, -300.757822600105, 0, 0, -434.688610860914, 0, -34.6665525252581, -531.625476002248, 324.292356905203, 25.3393909102942, 9.92319795835049
9312000, 177.314314754471, 57.9696793399914, -325.362118713024, 0, 0, -455.962494071357, 0, -38.2051377896449, -584.245756479564, 274.461929681577, 29.3106431727273, 10.5521562586589
9336000, 153.991979407191, 56.6791864147287, -315.33094187869, 0, 0, -436.53950457678, 0, -35.6288812136656, -576.828161847216, 273.354055783615, 28.2616032540296, 10.2624296103882
9360000, 176.072236419124, 56.7354516260452, -319.807306632062, 0, 0, -427.339811051377, 0, -35.2141078508234, -549.553537489093, 268.295656464204, 28.4700323972184, 12.4459967364375
9384000, 199.346213808996, 48.8035848469616, -302.117519568482, 0, 0, -415.712646090335, 0, -32.3022406718863, -501.982607674746, 317.12815854519, 19.4452719286387, 12.6972959262008
9408000, 203.455972669562, 44.7750126804816, -318.279838002557, 0, 0, -435.937336935895, 0, -36.5452554929485, -542.531445081357, 275.69774064284, 27.0683410698785, 13.6211125597291
9432000, 197.558083483879, 60.4907553991877, -331.039870268678, 0, 0, -456.088249088314, 0, -38.7235028824886, -567.802783356414, 304.429173230685, 28.6108213430418, 9.61481839507196
9456000, 178.521253423923, 41.6649937889139, -336.577462862924, 0, 0, -438.233397637276, 0, -37.5185422981896, -592.143155585553, 277.421964249682, 27.2661877215387, 10.9941122451215
9480000, 179.42439865591, 54.592820334247, -336.328963305789, 0, 0, -459.649737709374, 0, -35.3431967160794, -597.304678741085, 258.157280146368, 21.7794449956193, 9.75011745053554
9504000, 149.078353350773, 34.0619924966275, -319.604323850943, 0, 0, -452.307570196511, 0, -36.6461572255871, -625.417705425641, 268.411830465732, 25.2138019577749, 8.96428126978816
9528000, 151.597161143225, 43.3181257103325, -331.527645152872, 0, 0, -476.805161717293, 0, -34.0300897363939, -647.447609753001, 219.713489774771, 21.8311564433041, 8.91606413528601
9552000, 152.574296254272, 40.471537168884, -341.954913744705, 0, 0, -487.105411451137, 0, -35.2931223930297, -671.307614165716, 197.765577750814, 20.1595241074334, 9.9114923168538
9576000, 145.057889195735, 43.1588200562907, -331.399373570344, 0, 0, -460.443262356988, 0, -36.3115916610115, -639.937518336318, 224.666077471808, 18.4114468434147, 10.1177482803776
9600000, 149.887509641747, 50.6662171526319, -311.327840350752, 0, 0, -461.475502588571, 0, -37.5149880350949, -609.764604180039, 228.153775478272, 17.2568589777819, 10.4274658888764
9624000, 159.327814007086, 46.3944003946314, -335.744390838336, 0, 0, -453.387422752597, 0, -36.8137323417958, -620.223331531011, 255.712052317629, 14.4074648804374, 10.846025007258
9648000, 141.783429823785, 34.8758016633131, -340.484515530315, 0, 0, -446.390996855163, 0, -36.0137090153399, -646.22998991372, 241.004209302122, 15.786051382383, 9.33500961621691
9672000, 166.323682734248, 50.1576246297827, -333.94009190129, 0, 0, -467.584694896642, 0, -36.3465071769321, -621.389986610833, 221.876849765792, 22.7869107503454, 11.5407862590263
9696000, 153.225852537483, 41.9518322687599, -324.061287537577, 0, 0, -469.545273378423, 0, -33.800557530087, -632.229433639844, 260.730371861902, 22.1307719901928, 8.38194815565405
9720000, 142.851000358596, 45.8905028125547, -327.335122276571, 0, 0, -437.489484423847, 0, -34.9108400344545, -610.993943563722, 271.006743306558, 20.5308716473725, 10.2895551296818
9744000, 158.323105288394, 40.7557594676317, -325.133372035345, 0, 0, -456.381667888827, 0, -36.6297256720147, -619.065900840161, 272.25431514927, 19.9121335966405, 8.68840314733058
9768000, 147.895906632032, 42.093921240495, -334.304017719721, 0, 0, -474.666595918122, 0, -36.5440969114334, -655.524882676749, 236.567604452083, 15.3336014212237, 9.87759901458194
9792000, 146.337066130236, 50.054773294971, -337.276319235251, 0, 0, -440.305022661105, 0, -36.9600378641071, -618.149540335256, 252.961210293477, 14.926129687898, 9.58627652849417
9816000, 183.616413487172, 39.4660715215336, -327.928305540556, 0, 0, -443.271343461119, 0, -36.1221269062442, -584.239290899214, 287.947803005583, 22.7575979265526, 8.76042938454069
9840000, 169.58496936537, 49.0540926509143, -337.942541559016, 0, 0, -444.198459161271, 0, -37.3459279654623, -600.847866669465, 254.360583941813, 19.6974003592899, 9.77502530240049
9864000, 159.99713375331, 40.7791457314967, -344.034702789072, 0, 0, -461.259256872007, 0, -37.9046142852917, -642.422294461564, 248.932272923978, 17.0203084657318, 9.93358551213643
9888000, 130.804982702057, 42.3534851758225, -321.77269588231, 0, 0, -481.133610798544, 0, -37.8181177210941, -667.565956524068, 213.436974429869, 17.9944516364988, 9.22049459548188
9912000, 149.58201057744, 36.0871938332706, -334.37883963778, 0, 0, -478.71720032651, 0, -36.9850854747141, -664.411921028293, 219.984614570522, 12.8038426710697, 10.6646489852722
9936000, 138.04321442338, 49.6934265089909, -333.096799671652, 0, 0, -461.215212553054, 0, -36.7785457636627, -643.353917055998, 222.214503170121, 16.3594787838816, 10.0975477012724
9960000, 147.958078611444, 41.9282542596375, -343.399974281638, 0, 0, -475.450123447406, 0, -38.2653423187404, -667.229107176703, 246.117943116582, 13.2043598818143, 9.45735475021853
9984000, 166.210492506478, 61.0272733721186, -338.387678963346, 0, 0, -466.721049405201, 0, -37.6331384435845, -615.504100933535, 251.480031099855, 21.1974847230792, 9.46104259421329
10008000, 148.676810688298, 42.296850027904, -347.827720636561, 0, 0, -460.210450921655, 0, -37.3915617725802, -654.456072614594, 229.217297013533, 17.0254354569028, 10.5856140355992
10032000, 135.445618811575, 39.6344825048626, -332.547537553523, 0, 0, -475.042523344578, 0, -35.3191915582972, -667.829151139961, 232.503699861513, 15.9127256960229, 9.26753656130583
10056000, 140.212209731642, 38.9112932895383, -329.501920104322, 0, 0, -479.731280595823, 0, -35.4463177573388, -665.556015436303, 200.817073960066, 18.7964260378728, 8.91004167059268
10080000, 158.731522671028, 44.4651199866074, -334.765762579897, 0, 0, -477.677686786893, 0, -35.6146303742551, -644.86143708341, 219.021148290196, 15.1717379592402, 8.65481581069562
10104000, 139.504046961124, 34.4698554086854, -329.599435499435, 0, 0, -486.270800304056, 0, -34.9263788784161, -676.822712312098, 217.908724745583, 18.304946776465, 11.3022897161526
10128000, 137.123432913949, 32.5530444622318, -334.633001117458, 0, 0, -490.244175809016, 0, -39.1153963894944, -694.316095939788, 224.747695849943, 19.6164669154568, 8.92335597331066
10152000, 147.429118956356, 44.4015038073082, -344.960056560802, 0, 0, -475.885217653666, 0, -37.5599188051647, -666.574570255968, 203.329975908067, 15.6803564600885, 11.4514927407176
10176000, 130.944066303991, 35.7673624994984, -343.300452976224, 0, 0, -481.878336413141, 0, -39.4810155006828, -697.948376086558, 190.304977415383, 19.8112019633652, 8.52671307665554
10200000, 135.449223501806, 38.8084233211315, -333.780028686535, 0, 0, -487.951518511056, 0, -37.478937666148, -684.952838040802, 199.876921692791, 26.3321647190798, 10.4551140327466
10224000, 144.201883391437, 37.1910070993876, -346.616458108828, 0, 0, -489.443619142555, 0, -38.5401502623228, -693.207337022881, 204.449803695756, 13.8162672490066, 10.6842101768762
10248000, 136.291645107904, 37.0556758805883, -336.78868808872, 0, 0, -486.179931297072, 0, -35.1117985006199, -684.73309689792, 199.250681874942, 19.4041496670138, 9.5679315096368
10272000, 143.629567419665, 45.1259508632581, -334.203768228878, 0, 0, -480.414680538622, 0, -36.2599235225363, -662.122854007113, 212.794806457763, 20.0495390826951, 9.99108624715085
10296000, 159.112776097871, 39.8428865018602, -331.396567400889, 0, 0, -469.721179322999, 0, -36.8866456123053, -639.048729736462, 240.082378987515, 23.3014181370845, 10.9398360910197
10320000, 131.045862955797, 38.9392282448844, -345.00432811799, 0, 0, -473.598307689002, 0, -36.5537341464372, -685.171278752748, 223.460547435852, 19.3450361837786, 10.1628571948374
10344000, 164.482908453898, 39.0747833906815, -337.267038695532, 0, 0, -472.715128150442, 0, -34.3008421809513, -640.725317182346, 247.450376098024, 15.7905213127816, 12.0632452854395
10368000, 158.889176040085, 46.1644646928913, -340.744162080666, 0, 0, -466.049012178093, 0, -37.3002501006462, -639.039783626429, 234.339567637384, 20.6148149573625, 12.3396001120978
10392000, 179.239018854594, 54.4087427283802, -333.846185836596, 0, 0, -460.613031494504, 0, -33.8924535718869, -594.703909320013, 238.917872849235, 25.4746923912512, 10.2831415440149
10416000, 134.666740123421, 38.3513771866492, -320.707850933232, 0, 0, -478.986624201715, 0, -35.2395749230279, -661.915932747905, 221.466045582292, 12.6472170552855, 12.5600143739004
10440000, 193.523411353386, 49.0615737943727, -310.124989821408, 0, 0, -448.518949528022, 0, -37.2508388251897, -553.309793026861, 252.292805992719, 19.4920083327439, 8.27887072677031
10464000, 198.715941202783, 54.5167027226436, -307.194513491641, 0, 0, -417.290471725853, 0, -39.3885833842282, -510.640924676296, 301.250335510034, 16.4125076633079, 9.54639210580818
10488000, 188.870520001687, 65.8437194536604, -346.73074058286, 0, 0, -432.593543354618, 0, -35.8133863781244, -560.423430860255, 291.070910474773, 26.4133972063067, 10.0467663893404
10512000, 176.649978579327, 53.4795544467873, -324.95298087247, 0, 0, -436.701295767687, 0, -37.9956589019755, -569.520402516018, 312.1975755116, 21.1092295295176, 9.72853215538431
10536000, 162.333998788833, 48.4357121538032, -300.884423051898, 0, 0, -443.449178615403, 0, -36.7143400189987, -570.278230743663, 281.084938903301, 23.9321074772064, 10.536401096559
10560000, 197.518859063084, 56.6253026560764, -307.464782694477, 0, 0, -444.942235487301, 0, -36.6930521262173, -534.955908588835, 287.05922191386, 24.7199820024728, 12.4437512470859
10584000, 200.614447055333, 58.3518657939706, -306.285384316559, 0, 0, -456.317068006193, 0, -36.6739979899297, -540.310137463378, 281.709693922053, 28.2797209780217, 10.6988034531821
10608000, 183.499410184876, 53.952783322838, -320.251537305176, 0, 0, -421.709963095679, 0, -38.411313532965, -542.920620426106, 308.32193241128, 29.1892467535188, 13.6865474189111
10632000, 193.505465885666, 61.8818924782544, -320.369203049594, 0, 0, -435.333515332685, 0, -36.879966691062, -537.195326709421, 273.027346894444, 29.5805005951214, 9.63033569604392
10656000, 177.764350535874, 52.4916801206842, -330.039950394839, 0, 0, -445.183393846039, 0, -30.5586959463438, -575.526009530664, 268.073798338831, 16.481570707637, 9.69348216603426
10680000, 172.537439891825, 52.7224008734727, -324.74080265228, 0, 0, -439.126936181323, 0, -35.419291183698, -574.027189252003, 241.142961599523, 20.9948348035231, 13.3259117066025
10704000, 151.94304236484, 45.4901081499128, -342.370533169643, 0, 0, -442.466749880429, 0, -36.0642438072831, -623.468376342602, 253.226777747861, 15.9621856084428, 9.24461134852419
10728000, 152.820847331706, 40.3112250190799, -327.115588015918, 0, 0, -455.932000274985, 0, -36.477861866763, -626.39337780688, 249.743378562553, 22.3212414625766, 10.093859002481
10752000, 143.667487865029, 49.9245064456268, -318.718908232566, 0, 0, -456.503497777281, 0, -34.7686356596682, -616.399047358859, 264.80786678191, 22.2129641473834, 8.83304781484977
10776000, 153.903069911838, 37.8983243066693, -326.340269067643, 0, 0, -473.299650222374, 0, -37.3576436394285, -645.196168710938, 236.66051057431, 24.6642007281093, 9.52058331670915
10800000, 135.890947139514, 44.4226485638283, -332.401659652453, 0, 0, -472.593391625201, 0, -36.7144298942269, -661.395885468539, 229.306566751807, 21.7719658690587, 10.1717774316967
10824000, 155.350927915503, 40.1966360699366, -331.925936563959, 0, 0, -445.186154835691, 0, -39.2042325349577, -620.768759949168, 257.945810770632, 19.0710639965738, 11.9251544782356
10848000, 193.565297509949, 39.3100030330813, -320.744963964032, 0, 0, -451.573543528899, 0, -37.3816249931488, -576.82483194305, 268.064018000051, 19.0169423636461, 9.9366699875634
10872000, 176.532657728707, 57.8989238424696, -318.28833378661, 0, 0, -447.544298525576, 0, -36.9709474389555, -568.371998179965, 281.210383569937, 21.6393038352087, 12.4354128958414
10896000, 171.574112021561, 57.2579913809706, -336.726696908708, 0, 0, -440.308928123983, 0, -33.9142830698473, -582.117804700007, 246.410626862463, 28.3898276504185, 11.992494072486
10920000, 179.911594360587, 54.778945297658, -326.887019116899, 0, 0, -434.426056765919, 0, -34.1012179086989, -560.723754133272, 273.202445804258, 21.7995056594488, 8.00743639014991
10944000, 164.807814109387, 46.4306313871263, -318.42613800282, 0, 0, -439.927837753478, 0, -38.1984724972531, -585.314002757038, 292.842875849901, 27.5955814130116, 10.3259956871921
10968000, 186.364954538393, 47.7450164155511, -322.839756704432, 0, 0, -451.887092830673, 0, -36.2549047540002, -576.871783335161, 247.435206802327, 18.7809531175791, 11.1522681280696
10992000, 187.496843840052, 51.1297224539732, -322.611612758292, 0, 0, -459.677492498208, 0, -37.4552288122874, -581.117767774762, 275.687059297145, 21.3725375039658, 9.53838661703478
11016000, 176.44364686293, 49.7894060336052, -325.588612686612, 0, 0, -444.972587681138, 0, -32.4421064874711, -576.770253958686, 313.711769350782, 24.1574530267583, 9.09519643198271
11040000, 191.365961798392, 53.7382841450944, -314.637068250382, 0, 0, -447.070335060451, 0, -32.8170311461478, -549.420188513494, 300.136252744262, 18.7219354302157, 9.82523666326348
11064000, 154.536371935682, 56.3314849673513, -320.76736479341, 0, 0, -476.6852206974, 0, -33.22588674238, -619.810615330157, 272.368932553592, 28.5361301292756, 11.7428948231847
11088000, 157.708257007232, 56.186480661608, -314.667846475302, 0, 0, -434.595157978709, 0, -38.175340286186, -573.543607071357, 265.828787121431, 21.4852728665445, 10.7225586107075
11112000, 173.860688650331, 55.6346997373151, -330.794801642685, 0, 0, -432.62948466645, 0, -37.5145613938473, -571.443459315336, 283.433089492453, 17.8753957479961, 8.7634655340243
11136000, 170.243163431588, 58.9527128633212, -327.394860449604, 0, 0, -446.416882270152, 0, -35.771085281062, -580.386951705909, 263.161140346348, 32.0833044484287, 10.812763293181
11160000, 180.22620460435, 51.9484123927824, -331.191452152506, 0, 0, -437.831761042735, 0, -35.5725076680782, -572.421103866187, 263.753565764358, 26.7100228491808, 10.7058773254811
11184000, 175.012014181239, 49.3467652558172, -320.191351464056, 0, 0, -461.531868352465, 0, -36.8198672702838, -594.184307649749, 284.108032851447, 23.575054061328, 10.4838332470862
11208000, 179.502403774213, 45.3660746272313, -310.578015799583, 0, 0, -423.496487668524, 0, -35.578301752398, -544.784326819061, 297.066045497907, 24.8665223881814, 9.96709237182975
11232000, 188.813180027357, 66.9855124182695, -325.156171549265, 0, 0, -422.998811523525, 0, -35.1759381485666, -527.53222877573, 269.938861461451, 29.6061395021946, 12.4316150963001
11256000, 196.270324685292, 41.2054995101451, -308.929395699849, 0, 0, -430.264208667779, 0, -36.6898549673731, -538.407635139564, 282.303151263532, 30.6345094294589, 10.8491346541037
