Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1812000 	205.664326	0.000000	48.767632	-124.490498	0.000000	0.000000	0.000000	-25.111579	-56.921154	0.000000	-72.750367	-32377.171969	0.000000	0.000000	0.000000	0.000000	-32402.013609
1816000 	272.091817	0.000000	51.788306	-119.113180	0.000000	0.000000	0.000000	-28.789615	-54.896732	0.000000	-91.199611	-33114.140538	0.000000	0.000000	0.000000	0.000000	-33084.259554
1816000 	272.091817	0.000000	51.788306	-119.113180	0.000000	0.000000	0.000000	-28.789615	-54.896732	0.000000	-91.199611	-33114.140538	0.000000	0.000000	0.000000	0.000000	-33084.259554
1820000 	196.523920	0.000000	42.824629	-123.556560	0.000000	0.000000	0.000000	-30.884619	-54.999694	0.000000	-90.739638	-31907.015100	0.000000	0.000000	0.000000	0.000000	-31967.847062
1820000 	196.523920	0.000000	42.824629	-123.556560	0.000000	0.000000	0.000000	-30.884619	-54.999694	0.000000	-90.739638	-31907.015100	0.000000	0.000000	0.000000	0.000000	-31967.847062
1824000 	170.842303	0.000000	40.013817	-125.438346	0.000000	0.000000	0.000000	-26.348826	-57.422698	0.000000	-81.007369	-32344.892868	0.000000	0.000000	0.000000	0.000000	-32424.253987
1824000 	170.842303	0.000000	40.013817	-125.438346	0.000000	0.000000	0.000000	-26.348826	-57.422698	0.000000	-81.007369	-32344.892868	0.000000	0.000000	0.000000	0.000000	-32424.253987
1828000 	213.467231	0.000000	47.224649	-120.319927	0.000000	0.000000	0.000000	-33.774352	-55.947034	0.000000	-85.114120	-32005.625988	0.000000	0.000000	0.000000	0.000000	-32040.089541
1828000 	213.467231	0.000000	47.224649	-120.319927	0.000000	0.000000	0.000000	-33.774352	-55.947034	0.000000	-85.114120	-32005.625988	0.000000	0.000000	0.000000	0.000000	-32040.089541
1832000 	217.537047	0.000000	46.883138	-120.773149	0.000000	0.000000	0.000000	-28.785617	-55.958012	0.000000	-83.920914	-32387.060573	0.000000	0.000000	0.000000	0.000000	-32412.078080
1832000 	217.537047	0.000000	46.883138	-120.773149	0.000000	0.000000	0.000000	-28.785617	-55.958012	0.000000	-83.920914	-32387.060573	0.000000	0.000000	0.000000	0.000000	-32412.078080
1836000 	263.684821	0.000000	62.925680	-125.754128	0.000000	0.000000	0.000000	-29.882835	-54.816349	0.000000	-76.107160	-32334.114458	0.000000	0.000000	0.000000	0.000000	-32294.064430
1836000 	263.684821	0.000000	62.925680	-125.754128	0.000000	0.000000	0.000000	-29.882835	-54.816349	0.000000	-76.107160	-32334.114458	0.000000	0.000000	0.000000	0.000000	-32294.064430
1840000 	217.203420	0.000000	46.548802	-119.697401	0.000000	0.000000	0.000000	-33.122005	-55.995714	0.000000	-86.172553	-31928.246763	0.000000	0.000000	0.000000	0.000000	-31959.482215
1840000 	217.203420	0.000000	46.548802	-119.697401	0.000000	0.000000	0.000000	-33.122005	-55.995714	0.000000	-86.172553	-31928.246763	0.000000	0.000000	0.000000	0.000000	-31959.482215
1844000 	236.383655	0.000000	45.446051	-123.802994	0.000000	0.000000	0.000000	-38.724558	-55.006034	0.000000	-77.451079	-32395.699932	0.000000	0.000000	0.000000	0.000000	-32408.854892
1844000 	236.383655	0.000000	45.446051	-123.802994	0.000000	0.000000	0.000000	-38.724558	-55.006034	0.000000	-77.451079	-32395.699932	0.000000	0.000000	0.000000	0.000000	-32408.854892
1848000 	233.627107	0.000000	44.912223	-117.980412	0.000000	0.000000	0.000000	-29.281413	-56.198780	0.000000	-89.948048	-32191.197007	0.000000	0.000000	0.000000	0.000000	-32206.066330
1848000 	233.627107	0.000000	44.912223	-117.980412	0.000000	0.000000	0.000000	-29.281413	-56.198780	0.000000	-89.948048	-32191.197007	0.000000	0.000000	0.000000	0.000000	-32206.066330
1852000 	231.601147	0.000000	42.097159	-118.561564	0.000000	0.000000	0.000000	-35.107830	-57.164281	0.000000	-73.825824	-31843.609293	0.000000	0.000000	0.000000	0.000000	-31854.570487
1852000 	231.601147	0.000000	42.097159	-118.561564	0.000000	0.000000	0.000000	-35.107830	-57.164281	0.000000	-73.825824	-31843.609293	0.000000	0.000000	0.000000	0.000000	-31854.570487
1856000 	225.333028	0.000000	44.890230	-125.175515	0.000000	0.000000	0.000000	-27.797906	-56.751709	0.000000	-76.351218	-32377.999919	0.000000	0.000000	0.000000	0.000000	-32393.853010
1856000 	225.333028	0.000000	44.890230	-125.175515	0.000000	0.000000	0.000000	-27.797906	-56.751709	0.000000	-76.351218	-32377.999919	0.000000	0.000000	0.000000	0.000000	-32393.853010
1860000 	281.108269	0.000000	42.831389	-118.061938	0.000000	0.000000	0.000000	-28.829263	-55.295427	0.000000	-81.236166	-31646.795995	0.000000	0.000000	0.000000	0.000000	-31606.279129
1860000 	281.108269	0.000000	42.831389	-118.061938	0.000000	0.000000	0.000000	-28.829263	-55.295427	0.000000	-81.236166	-31646.795995	0.000000	0.000000	0.000000	0.000000	-31606.279129
1864000 	181.175748	0.000000	46.838945	-119.760538	0.000000	0.000000	0.000000	-32.000791	-56.327244	0.000000	-75.511919	-32079.018779	0.000000	0.000000	0.000000	0.000000	-32134.604578
1864000 	181.175748	0.000000	46.838945	-119.760538	0.000000	0.000000	0.000000	-32.000791	-56.327244	0.000000	-75.511919	-32079.018779	0.000000	0.000000	0.000000	0.000000	-32134.604578
1868000 	236.021398	0.000000	44.311125	-120.271539	0.000000	0.000000	0.000000	-28.764134	-56.125054	0.000000	-69.066510	-32108.908494	0.000000	0.000000	0.000000	0.000000	-32102.803209
1868000 	236.021398	0.000000	44.311125	-120.271539	0.000000	0.000000	0.000000	-28.764134	-56.125054	0.000000	-69.066510	-32108.908494	0.000000	0.000000	0.000000	0.000000	-32102.803209
1872000 	195.551765	0.000000	55.755246	-110.295448	0.000000	0.000000	0.000000	-31.218766	-55.906461	0.000000	-72.402875	-32260.881530	0.000000	0.000000	0.000000	0.000000	-32279.398069
1872000 	195.551765	0.000000	55.755246	-110.295448	0.000000	0.000000	0.000000	-31.218766	-55.906461	0.000000	-72.402875	-32260.881530	0.000000	0.000000	0.000000	0.000000	-32279.398069
1876000 	180.620294	0.000000	50.878057	-113.960832	0.000000	0.000000	0.000000	-25.827456	-55.000207	0.000000	-67.031663	-31957.941575	0.000000	0.000000	0.000000	0.000000	-31988.263382
1876000 	180.620294	0.000000	50.878057	-113.960832	0.000000	0.000000	0.000000	-25.827456	-55.000207	0.000000	-67.031663	-31957.941575	0.000000	0.000000	0.000000	0.000000	-31988.263382
1880000 	225.903658	0.000000	40.787560	-121.643181	0.000000	0.000000	0.000000	-24.778485	-56.249776	0.000000	-67.202611	-32577.208234	0.000000	0.000000	0.000000	0.000000	-32580.391069
1880000 	225.903658	0.000000	40.787560	-121.643181	0.000000	0.000000	0.000000	-24.778485	-56.249776	0.000000	-67.202611	-32577.208234	0.000000	0.000000	0.000000	0.000000	-32580.391069
1884000 	236.883135	0.000000	46.521481	-115.501726	0.000000	0.000000	0.000000	-25.194009	-55.570597	0.000000	-70.264976	-31973.600792	0.000000	0.000000	0.000000	0.000000	-31956.727483
1884000 	236.883135	0.000000	46.521481	-115.501726	0.000000	0.000000	0.000000	-25.194009	-55.570597	0.000000	-70.264976	-31973.600792	0.000000	0.000000	0.000000	0.000000	-31956.727483
1888000 	209.563749	0.000000	45.480963	-122.705903	0.000000	0.000000	0.000000	-20.739421	-55.217126	0.000000	-74.957598	-32442.783234	0.000000	0.000000	0.000000	0.000000	-32461.358571
1888000 	209.563749	0.000000	45.480963	-122.705903	0.000000	0.000000	0.000000	-20.739421	-55.217126	0.000000	-74.957598	-32442.783234	0.000000	0.000000	0.000000	0.000000	-32461.358571
1892000 	258.035672	0.000000	38.896106	-123.323647	0.000000	0.000000	0.000000	-20.221870	-57.610391	0.000000	-70.642588	-32573.272893	0.000000	0.000000	0.000000	0.000000	-32548.139612
1892000 	258.035672	0.000000	38.896106	-123.323647	0.000000	0.000000	0.000000	-20.221870	-57.610391	0.000000	-70.642588	-32573.272893	0.000000	0.000000	0.000000	0.000000	-32548.139612
1896000 	225.261911	0.000000	42.168655	-118.279368	0.000000	0.000000	0.000000	-30.381649	-54.728488	0.000000	-86.157652	-32654.977843	0.000000	0.000000	0.000000	0.000000	-32677.094434
1896000 	225.261911	0.000000	42.168655	-118.279368	0.000000	0.000000	0.000000	-30.381649	-54.728488	0.000000	-86.157652	-32654.977843	0.000000	0.000000	0.000000	0.000000	-32677.094434
1900000 	292.050150	0.000000	44.960803	-122.734197	0.000000	0.000000	0.000000	-23.743446	-56.349898	0.000000	-72.053364	-32328.182200	0.000000	0.000000	0.000000	0.000000	-32266.052152
1900000 	292.050150	0.000000	44.960803	-122.734197	0.000000	0.000000	0.000000	-23.743446	-56.349898	0.000000	-72.053364	-32328.182200	0.000000	0.000000	0.000000	0.000000	-32266.052152
1904000 	256.908691	0.000000	54.025625	-121.366297	0.000000	0.000000	0.000000	-34.072732	-56.019089	0.000000	-103.097974	-32033.526435	0.000000	0.000000	0.000000	0.000000	-32037.148210
1904000 	256.908691	0.000000	54.025625	-121.366297	0.000000	0.000000	0.000000	-34.072732	-56.019089	0.000000	-103.097974	-32033.526435	0.000000	0.000000	0.000000	0.000000	-32037.148210
1908000 	239.038863	0.000000	41.655746	-124.952466	0.000000	0.000000	0.000000	-21.502218	-56.334717	0.000000	-83.775010	-32684.978103	0.000000	0.000000	0.000000	0.000000	-32690.847905
1908000 	239.038863	0.000000	41.655746	-124.952466	0.000000	0.000000	0.000000	-21.502218	-56.334717	0.000000	-83.775010	-32684.978103	0.000000	0.000000	0.000000	0.000000	-32690.847905
1912000 	202.687934	0.000000	38.318908	-117.284179	0.000000	0.000000	0.000000	-30.894390	-56.110072	0.000000	-106.993824	-32894.537232	0.000000	0.000000	0.000000	0.000000	-32964.812855
1912000 	202.687934	0.000000	38.318908	-117.284179	0.000000	0.000000	0.000000	-30.894390	-56.110072	0.000000	-106.993824	-32894.537232	0.000000	0.000000	0.000000	0.000000	-32964.812855
1916000 	192.909264	0.000000	49.041941	-123.158777	0.000000	0.000000	0.000000	-35.743286	-55.572140	0.000000	-100.462452	-32695.738256	0.000000	0.000000	0.000000	0.000000	-32768.723705
1916000 	192.909264	0.000000	49.041941	-123.158777	0.000000	0.000000	0.000000	-35.743286	-55.572140	0.000000	-100.462452	-32695.738256	0.000000	0.000000	0.000000	0.000000	-32768.723705
1920000 	261.137160	0.000000	47.599392	-126.010163	0.000000	0.000000	0.000000	-30.955085	-55.890978	0.000000	-101.171981	-32785.885311	0.000000	0.000000	0.000000	0.000000	-32791.176966
1920000 	261.137160	0.000000	47.599392	-126.010163	0.000000	0.000000	0.000000	-30.955085	-55.890978	0.000000	-101.171981	-32785.885311	0.000000	0.000000	0.000000	0.000000	-32791.176966
1924000 	200.779662	0.000000	44.897026	-120.496261	0.000000	0.000000	0.000000	-29.911681	-55.543029	0.000000	-88.564924	-33264.339036	0.000000	0.000000	0.000000	0.000000	-33313.178244
1924000 	200.779662	0.000000	44.897026	-120.496261	0.000000	0.000000	0.000000	-29.911681	-55.543029	0.000000	-88.564924	-33264.339036	0.000000	0.000000	0.000000	0.000000	-33313.178244
1928000 	172.015396	0.000000	41.073371	-122.542905	0.000000	0.000000	0.000000	-28.613264	-54.907982	0.000000	-95.029401	-32734.547844	0.000000	0.000000	0.000000	0.000000	-32822.552628
1928000 	172.015396	0.000000	41.073371	-122.542905	0.000000	0.000000	0.000000	-28.613264	-54.907982	0.000000	-95.029401	-32734.547844	0.000000	0.000000	0.000000	0.000000	-32822.552628
1932000 	247.292582	0.000000	41.182091	-122.286910	0.000000	0.000000	0.000000	-31.040616	-54.373904	0.000000	-101.700283	-32603.243231	0.000000	0.000000	0.000000	0.000000	-32624.170272
1932000 	247.292582	0.000000	41.182091	-122.286910	0.000000	0.000000	0.000000	-31.040616	-54.373904	0.000000	-101.700283	-32603.243231	0.000000	0.000000	0.000000	0.000000	-32624.170272
1936000 	197.485837	0.000000	42.511002	-118.595083	0.000000	0.000000	0.000000	-26.262028	-55.342819	0.000000	-97.639509	-32792.096523	0.000000	0.000000	0.000000	0.000000	-32849.939123
1936000 	197.485837	0.000000	42.511002	-118.595083	0.000000	0.000000	0.000000	-26.262028	-55.342819	0.000000	-97.639509	-32792.096523	0.000000	0.000000	0.000000	0.000000	-32849.939123
1940000 	250.218537	0.000000	38.198088	-124.732219	0.000000	0.000000	0.000000	-29.385095	-56.345850	0.000000	-120.211794	-33386.809605	0.000000	0.000000	0.000000	0.000000	-33429.067937
1940000 	250.218537	0.000000	38.198088	-124.732219	0.000000	0.000000	0.000000	-29.385095	-56.345850	0.000000	-120.211794	-33386.809605	0.000000	0.000000	0.000000	0.000000	-33429.067937
1944000 	148.861884	0.000000	50.640159	-119.141206	0.000000	0.000000	0.000000	-30.528931	-56.408445	0.000000	-103.255713	-32781.901020	0.000000	0.000000	0.000000	0.000000	-32891.733272
1944000 	148.861884	0.000000	50.640159	-119.141206	0.000000	0.000000	0.000000	-30.528931	-56.408445	0.000000	-103.255713	-32781.901020	0.000000	0.000000	0.000000	0.000000	-32891.733272
1948000 	207.467467	0.000000	45.614345	-125.663921	0.000000	0.000000	0.000000	-27.313834	-54.576683	0.000000	-99.907258	-33085.944445	0.000000	0.000000	0.000000	0.000000	-33140.324329
1948000 	207.467467	0.000000	45.614345	-125.663921	0.000000	0.000000	0.000000	-27.313834	-54.576683	0.000000	-99.907258	-33085.944445	0.000000	0.000000	0.000000	0.000000	-33140.324329
1952000 	256.223061	0.000000	41.880271	-123.271133	0.000000	0.000000	0.000000	-30.910056	-55.062626	0.000000	-107.811913	-32791.319042	0.000000	0.000000	0.000000	0.000000	-32810.271440
1952000 	256.223061	0.000000	41.880271	-123.271133	0.000000	0.000000	0.000000	-30.910056	-55.062626	0.000000	-107.811913	-32791.319042	0.000000	0.000000	0.000000	0.000000	-32810.271440
1956000 	184.600363	0.000000	40.551046	-119.713500	0.000000	0.000000	0.000000	-31.719325	-56.016544	0.000000	-96.145587	-32663.683482	0.000000	0.000000	0.000000	0.000000	-32742.127029
1956000 	184.600363	0.000000	40.551046	-119.713500	0.000000	0.000000	0.000000	-31.719325	-56.016544	0.000000	-96.145587	-32663.683482	0.000000	0.000000	0.000000	0.000000	-32742.127029
1960000 	191.232781	0.000000	44.345885	-119.192860	0.000000	0.000000	0.000000	-28.959304	-56.379766	0.000000	-103.251937	-32422.936410	0.000000	0.000000	0.000000	0.000000	-32495.141610
1960000 	191.232781	0.000000	44.345885	-119.192860	0.000000	0.000000	0.000000	-28.959304	-56.379766	0.000000	-103.251937	-32422.936410	0.000000	0.000000	0.000000	0.000000	-32495.141610
1964000 	258.782121	0.000000	63.144642	-121.235429	0.000000	0.000000	0.000000	-34.501968	-55.832365	0.000000	-113.536907	-33273.388799	0.000000	0.000000	0.000000	0.000000	-33276.568705
1964000 	258.782121	0.000000	63.144642	-121.235429	0.000000	0.000000	0.000000	-34.501968	-55.832365	0.000000	-113.536907	-33273.388799	0.000000	0.000000	0.000000	0.000000	-33276.568705
1968000 	198.174184	0.000000	49.262065	-123.942904	0.000000	0.000000	0.000000	-31.883606	-56.759165	0.000000	-94.459733	-32500.282748	0.000000	0.000000	0.000000	0.000000	-32559.891906
1968000 	198.174184	0.000000	49.262065	-123.942904	0.000000	0.000000	0.000000	-31.883606	-56.759165	0.000000	-94.459733	-32500.282748	0.000000	0.000000	0.000000	0.000000	-32559.891906
1972000 	253.434552	0.000000	41.363788	-124.182346	0.000000	0.000000	0.000000	-35.213248	-56.246242	0.000000	-125.220013	-32799.797748	0.000000	0.000000	0.000000	0.000000	-32845.861257
1972000 	253.434552	0.000000	41.363788	-124.182346	0.000000	0.000000	0.000000	-35.213248	-56.246242	0.000000	-125.220013	-32799.797748	0.000000	0.000000	0.000000	0.000000	-32845.861257
1976000 	209.126665	0.000000	48.240734	-124.305931	0.000000	0.000000	0.000000	-29.617604	-56.218047	0.000000	-107.174567	-33120.575313	0.000000	0.000000	0.000000	0.000000	-33180.524062
1976000 	209.126665	0.000000	48.240734	-124.305931	0.000000	0.000000	0.000000	-29.617604	-56.218047	0.000000	-107.174567	-33120.575313	0.000000	0.000000	0.000000	0.000000	-33180.524062
1980000 	243.662831	0.000000	53.591962	-124.096038	0.000000	0.000000	0.000000	-31.485369	-56.049305	0.000000	-118.859345	-32916.077858	0.000000	0.000000	0.000000	0.000000	-32949.313122
1980000 	243.662831	0.000000	53.591962	-124.096038	0.000000	0.000000	0.000000	-31.485369	-56.049305	0.000000	-118.859345	-32916.077858	0.000000	0.000000	0.000000	0.000000	-32949.313122
1984000 	186.388318	0.000000	47.367098	-128.623374	0.000000	0.000000	0.000000	-35.252099	-55.576808	0.000000	-112.063890	-33152.880094	0.000000	0.000000	0.000000	0.000000	-33250.640849
1984000 	186.388318	0.000000	47.367098	-128.623374	0.000000	0.000000	0.000000	-35.252099	-55.576808	0.000000	-112.063890	-33152.880094	0.000000	0.000000	0.000000	0.000000	-33250.640849
1988000 	222.850455	0.000000	60.440446	-129.478922	0.000000	0.000000	0.000000	-26.667995	-55.909097	0.000000	-101.302201	-32383.503167	0.000000	0.000000	0.000000	0.000000	-32413.570481
1988000 	222.850455	0.000000	60.440446	-129.478922	0.000000	0.000000	0.000000	-26.667995	-55.909097	0.000000	-101.302201	-32383.503167	0.000000	0.000000	0.000000	0.000000	-32413.570481
1992000 	230.654384	0.000000	54.832459	-125.638257	0.000000	0.000000	0.000000	-31.862515	-57.031395	0.000000	-109.065796	-32530.105660	0.000000	0.000000	0.000000	0.000000	-32568.216780
1992000 	230.654384	0.000000	54.832459	-125.638257	0.000000	0.000000	0.000000	-31.862515	-57.031395	0.000000	-109.065796	-32530.105660	0.000000	0.000000	0.000000	0.000000	-32568.216780
1996000 	223.373135	0.000000	44.973087	-126.041843	0.000000	0.000000	0.000000	-32.150133	-55.371775	0.000000	-101.588721	-32513.579656	0.000000	0.000000	0.000000	0.000000	-32560.385907
1996000 	223.373135	0.000000	44.973087	-126.041843	0.000000	0.000000	0.000000	-32.150133	-55.371775	0.000000	-101.588721	-32513.579656	0.000000	0.000000	0.000000	0.000000	-32560.385907
2000000 	176.680264	0.000000	36.037433	-125.603104	0.000000	0.000000	0.000000	-26.109030	-55.724506	0.000000	-98.873624	-32303.631492	0.000000	0.000000	0.000000	0.000000	-32397.224059
2000000 	176.680264	0.000000	36.037433	-125.603104	0.000000	0.000000	0.000000	-26.109030	-55.724506	0.000000	-98.873624	-32303.631492	0.000000	0.000000	0.000000	0.000000	-32397.224059
2004000 	233.783132	0.000000	53.161568	-127.071313	0.000000	0.000000	0.000000	-30.963820	-56.072271	0.000000	-92.781412	-33488.630261	0.000000	0.000000	0.000000	0.000000	-33508.574377
2004000 	233.783132	0.000000	53.161568	-127.071313	0.000000	0.000000	0.000000	-30.963820	-56.072271	0.000000	-92.781412	-33488.630261	0.000000	0.000000	0.000000	0.000000	-33508.574377
2008000 	251.928458	0.000000	34.110191	-124.534125	0.000000	0.000000	0.000000	-20.417262	-54.787122	0.000000	-90.541612	-32656.362193	0.000000	0.000000	0.000000	0.000000	-32660.603666
2008000 	251.928458	0.000000	34.110191	-124.534125	0.000000	0.000000	0.000000	-20.417262	-54.787122	0.000000	-90.541612	-32656.362193	0.000000	0.000000	0.000000	0.000000	-32660.603666
2012000 	207.902566	0.000000	49.838082	-123.624589	0.000000	0.000000	0.000000	-30.867367	-56.943388	0.000000	-90.435742	-33304.939996	0.000000	0.000000	0.000000	0.000000	-33349.070434
2012000 	207.902566	0.000000	49.838082	-123.624589	0.000000	0.000000	0.000000	-30.867367	-56.943388	0.000000	-90.435742	-33304.939996	0.000000	0.000000	0.000000	0.000000	-33349.070434
2016000 	200.732014	0.000000	53.961748	-114.699084	0.000000	0.000000	0.000000	-35.002229	-56.074495	0.000000	-89.966168	-32712.338753	0.000000	0.000000	0.000000	0.000000	-32753.386967
2016000 	200.732014	0.000000	53.961748	-114.699084	0.000000	0.000000	0.000000	-35.002229	-56.074495	0.000000	-89.966168	-32712.338753	0.000000	0.000000	0.000000	0.000000	-32753.386967
2020000 	211.537188	0.000000	48.771107	-123.269123	0.000000	0.000000	0.000000	-29.246113	-55.084503	0.000000	-95.299738	-32445.622298	0.000000	0.000000	0.000000	0.000000	-32488.213479
2020000 	211.537188	0.000000	48.771107	-123.269123	0.000000	0.000000	0.000000	-29.246113	-55.084503	0.000000	-95.299738	-32445.622298	0.000000	0.000000	0.000000	0.000000	-32488.213479
2024000 	268.542735	0.000000	56.308696	-126.384763	0.000000	0.000000	0.000000	-24.531181	-56.370432	0.000000	-78.724917	-33115.693388	0.000000	0.000000	0.000000	0.000000	-33076.853249
2024000 	268.542735	0.000000	56.308696	-126.384763	0.000000	0.000000	0.000000	-24.531181	-56.370432	0.000000	-78.724917	-33115.693388	0.000000	0.000000	0.000000	0.000000	-33076.853249
2028000 	197.253071	0.000000	41.669799	-122.379855	0.000000	0.000000	0.000000	-24.416623	-54.956891	0.000000	-71.533557	-32331.486749	0.000000	0.000000	0.000000	0.000000	-32365.850805
2028000 	197.253071	0.000000	41.669799	-122.379855	0.000000	0.000000	0.000000	-24.416623	-54.956891	0.000000	-71.533557	-32331.486749	0.000000	0.000000	0.000000	0.000000	-32365.850805
2032000 	186.135053	0.000000	44.486636	-120.919453	0.000000	0.000000	0.000000	-21.876141	-55.337818	0.000000	-80.753937	-32579.639229	0.000000	0.000000	0.000000	0.000000	-32627.904890
2032000 	186.135053	0.000000	44.486636	-120.919453	0.000000	0.000000	0.000000	-21.876141	-55.337818	0.000000	-80.753937	-32579.639229	0.000000	0.000000	0.000000	0.000000	-32627.904890
2036000 	209.770667	0.000000	53.557186	-124.367384	0.000000	0.000000	0.000000	-22.846248	-54.545823	0.000000	-89.824031	-32649.534957	0.000000	0.000000	0.000000	0.000000	-32677.790591
2036000 	209.770667	0.000000	53.557186	-124.367384	0.000000	0.000000	0.000000	-22.846248	-54.545823	0.000000	-89.824031	-32649.534957	0.000000	0.000000	0.000000	0.000000	-32677.790591
2040000 	174.142481	0.000000	38.242960	-118.711445	0.000000	0.000000	0.000000	-30.697505	-55.914950	0.000000	-91.348686	-32734.991552	0.000000	0.000000	0.000000	0.000000	-32819.278698
2040000 	174.142481	0.000000	38.242960	-118.711445	0.000000	0.000000	0.000000	-30.697505	-55.914950	0.000000	-91.348686	-32734.991552	0.000000	0.000000	0.000000	0.000000	-32819.278698
2044000 	195.950989	0.000000	35.720557	-118.144285	0.000000	0.000000	0.000000	-35.955805	-56.488204	0.000000	-86.059959	-32599.443997	0.000000	0.000000	0.000000	0.000000	-32664.420705
2044000 	195.950989	0.000000	35.720557	-118.144285	0.000000	0.000000	0.000000	-35.955805	-56.488204	0.000000	-86.059959	-32599.443997	0.000000	0.000000	0.000000	0.000000	-32664.420705
2048000 	249.024387	0.000000	50.531166	-123.901779	0.000000	0.000000	0.000000	-35.925465	-54.969488	0.000000	-82.660494	-32398.562313	0.000000	0.000000	0.000000	0.000000	-32396.463986
2048000 	249.024387	0.000000	50.531166	-123.901779	0.000000	0.000000	0.000000	-35.925465	-54.969488	0.000000	-82.660494	-32398.562313	0.000000	0.000000	0.000000	0.000000	-32396.463986
2052000 	235.880965	0.000000	48.733615	-120.289313	0.000000	0.000000	0.000000	-37.595325	-55.074162	0.000000	-80.934776	-32356.837237	0.000000	0.000000	0.000000	0.000000	-32366.116234
2052000 	235.880965	0.000000	48.733615	-120.289313	0.000000	0.000000	0.000000	-37.595325	-55.074162	0.000000	-80.934776	-32356.837237	0.000000	0.000000	0.000000	0.000000	-32366.116234
2056000 	227.809330	0.000000	46.518104	-114.396019	0.000000	0.000000	0.000000	-28.487012	-55.528025	0.000000	-78.719290	-32257.460049	0.000000	0.000000	0.000000	0.000000	-32260.262960
2056000 	227.809330	0.000000	46.518104	-114.396019	0.000000	0.000000	0.000000	-28.487012	-55.528025	0.000000	-78.719290	-32257.460049	0.000000	0.000000	0.000000	0.000000	-32260.262960
2060000 	216.231460	0.000000	43.168594	-114.155409	0.000000	0.000000	0.000000	-39.719464	-56.954130	0.000000	-92.895207	-32013.969244	0.000000	0.000000	0.000000	0.000000	-32058.293400
2060000 	216.231460	0.000000	43.168594	-114.155409	0.000000	0.000000	0.000000	-39.719464	-56.954130	0.000000	-92.895207	-32013.969244	0.000000	0.000000	0.000000	0.000000	-32058.293400
2064000 	205.613000	0.000000	40.345905	-118.386044	0.000000	0.000000	0.000000	-35.627237	-55.209539	0.000000	-103.802590	-32400.239993	0.000000	0.000000	0.000000	0.000000	-32467.306498
2064000 	205.613000	0.000000	40.345905	-118.386044	0.000000	0.000000	0.000000	-35.627237	-55.209539	0.000000	-103.802590	-32400.239993	0.000000	0.000000	0.000000	0.000000	-32467.306498
2068000 	187.619922	0.000000	48.148960	-121.156730	0.000000	0.000000	0.000000	-41.083758	-56.387571	0.000000	-90.539786	-32526.039991	0.000000	0.000000	0.000000	0.000000	-32599.438953
2068000 	187.619922	0.000000	48.148960	-121.156730	0.000000	0.000000	0.000000	-41.083758	-56.387571	0.000000	-90.539786	-32526.039991	0.000000	0.000000	0.000000	0.000000	-32599.438953
2072000 	236.353018	0.000000	44.734035	-123.684705	0.000000	0.000000	0.000000	-35.230707	-54.533474	0.000000	-84.895626	-32749.351483	0.000000	0.000000	0.000000	0.000000	-32766.608942
2072000 	236.353018	0.000000	44.734035	-123.684705	0.000000	0.000000	0.000000	-35.230707	-54.533474	0.000000	-84.895626	-32749.351483	0.000000	0.000000	0.000000	0.000000	-32766.608942
2076000 	178.900742	0.000000	48.353699	-118.514980	0.000000	0.000000	0.000000	-26.584657	-56.449791	0.000000	-81.372300	-32446.695275	0.000000	0.000000	0.000000	0.000000	-32502.362560
2076000 	178.900742	0.000000	48.353699	-118.514980	0.000000	0.000000	0.000000	-26.584657	-56.449791	0.000000	-81.372300	-32446.695275	0.000000	0.000000	0.000000	0.000000	-32502.362560
2080000 	205.548085	0.000000	46.546468	-125.023585	0.000000	0.000000	0.000000	-29.740109	-56.160248	0.000000	-85.884358	-33082.467638	0.000000	0.000000	0.000000	0.000000	-33127.181385
2080000 	205.548085	0.000000	46.546468	-125.023585	0.000000	0.000000	0.000000	-29.740109	-56.160248	0.000000	-85.884358	-33082.467638	0.000000	0.000000	0.000000	0.000000	-33127.181385
2084000 	220.565213	0.000000	45.041954	-125.641073	0.000000	0.000000	0.000000	-35.251107	-56.466056	0.000000	-89.190007	-32583.424237	0.000000	0.000000	0.000000	0.000000	-32624.365315
2084000 	220.565213	0.000000	45.041954	-125.641073	0.000000	0.000000	0.000000	-35.251107	-56.466056	0.000000	-89.190007	-32583.424237	0.000000	0.000000	0.000000	0.000000	-32624.365315
2088000 	192.931742	0.000000	43.999259	-123.139334	0.000000	0.000000	0.000000	-35.472324	-56.025230	0.000000	-103.308744	-32652.350835	0.000000	0.000000	0.000000	0.000000	-32733.365467
2088000 	192.931742	0.000000	43.999259	-123.139334	0.000000	0.000000	0.000000	-35.472324	-56.025230	0.000000	-103.308744	-32652.350835	0.000000	0.000000	0.000000	0.000000	-32733.365467
2092000 	215.370053	0.000000	47.558341	-125.835989	0.000000	0.000000	0.000000	-34.157756	-55.708816	0.000000	-97.020696	-32511.409142	0.000000	0.000000	0.000000	0.000000	-32561.204005
2092000 	215.370053	0.000000	47.558341	-125.835989	0.000000	0.000000	0.000000	-34.157756	-55.708816	0.000000	-97.020696	-32511.409142	0.000000	0.000000	0.000000	0.000000	-32561.204005
