Steps    Q        Rg       Non-additive Go term Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Total   
211      0.72     10.32    -71.53   207.37   -431.93  -88.48   -250.17  0.00     0.00     0.00     -19.33   0.00     0.00     -654.07 
212      0.71     10.39    -66.88   224.11   -435.31  -84.66   -248.79  0.00     0.00     0.00     -17.82   0.00     0.00     -629.34 
213      0.70     10.41    -67.43   212.85   -432.83  -86.56   -251.34  0.00     0.00     0.00     -18.98   0.00     0.00     -644.29 
214      0.70     10.47    -67.61   193.35   -435.97  -83.72   -254.59  0.00     0.00     0.00     -18.99   0.00     0.00     -667.53 
215      0.69     10.50    -73.39   203.62   -421.91  -82.29   -254.72  0.00     0.00     0.00     -18.27   0.00     0.00     -646.96 
216      0.68     10.53    -66.00   191.76   -432.01  -81.80   -254.55  0.00     0.00     0.00     -18.38   0.00     0.00     -660.98 
217      0.67     10.60    -46.38   211.74   -433.24  -76.06   -255.89  0.00     0.00     0.00     -18.47   0.00     0.00     -618.32 
218      0.67     10.62    -69.14   200.43   -430.33  -80.45   -258.74  0.00     0.00     0.00     -19.97   0.00     0.00     -658.20 
219      0.67     10.63    -73.99   240.22   -428.47  -80.26   -257.23  0.00     0.00     0.00     -20.59   0.00     0.00     -620.32 
220      0.67     10.58    -73.43   224.52   -431.60  -78.38   -255.54  0.00     0.00     0.00     -21.10   0.00     0.00     -635.54 
221      0.68     10.51    -67.78   211.25   -431.62  -80.98   -252.14  0.00     0.00     0.00     -19.16   0.00     0.00     -640.44 
222      0.68     10.45    -68.45   215.81   -441.86  -80.88   -253.47  0.00     0.00     0.00     -20.62   0.00     0.00     -649.48 
223      0.68     10.39    -69.45   204.53   -435.24  -81.66   -254.62  0.00     0.00     0.00     -20.58   0.00     0.00     -657.03 
224      0.69     10.33    -62.44   226.10   -434.35  -86.80   -256.06  0.00     0.00     0.00     -21.35   0.00     0.00     -634.90 
225      0.70     10.28    -60.47   204.35   -423.23  -85.32   -254.70  0.00     0.00     0.00     -19.74   0.00     0.00     -639.11 
226      0.72     10.27    -57.31   206.05   -425.43  -88.56   -256.09  0.00     0.00     0.00     -18.72   0.00     0.00     -640.06 
227      0.75     10.24    -73.82   192.92   -427.53  -89.18   -262.75  0.00     0.00     0.00     -20.99   0.00     0.00     -681.35 
228      0.78     10.22    -69.33   204.11   -426.91  -84.50   -265.97  0.00     0.00     0.00     -20.40   0.00     0.00     -662.99 
229      0.79     10.17    -56.22   196.29   -433.60  -82.24   -262.43  0.00     0.00     0.00     -20.64   0.00     0.00     -658.85 
230      0.80     10.15    -65.38   193.06   -431.82  -86.17   -261.02  0.00     0.00     0.00     -20.78   0.00     0.00     -672.11 
231      0.80     10.12    -67.04   188.49   -425.53  -85.92   -264.34  0.00     0.00     0.00     -20.14   0.00     0.00     -674.48 
232      0.82     10.17    -71.01   195.32   -419.38  -87.85   -262.94  0.00     0.00     0.00     -20.44   0.00     0.00     -666.30 
233      0.85     10.19    -75.36   171.85   -433.47  -83.37   -266.43  0.00     0.00     0.00     -19.51   0.00     0.00     -706.29 
234      0.85     10.26    -75.48   185.91   -437.00  -80.52   -268.69  0.00     0.00     0.00     -18.77   0.00     0.00     -694.55 
235      0.85     10.25    -69.65   188.18   -440.52  -82.78   -265.12  0.00     0.00     0.00     -18.77   0.00     0.00     -688.65 
236      0.84     10.30    -67.17   190.56   -436.91  -86.11   -264.58  0.00     0.00     0.00     -20.26   0.00     0.00     -684.46 
237      0.82     10.29    -72.87   176.06   -436.52  -82.11   -266.97  0.00     0.00     0.00     -19.59   0.00     0.00     -702.00 
238      0.81     10.28    -72.88   190.22   -428.37  -84.08   -263.07  0.00     0.00     0.00     -19.03   0.00     0.00     -677.22 
239      0.80     10.25    -70.11   170.17   -428.90  -83.74   -258.59  0.00     0.00     0.00     -19.71   0.00     0.00     -690.88 
240      0.79     10.22    -68.74   194.42   -434.92  -84.69   -259.68  0.00     0.00     0.00     -21.16   -0.00    0.00     -674.77 
241      0.77     10.25    -72.52   176.49   -443.06  -84.20   -263.22  0.00     0.00     0.00     -21.51   -0.00    0.00     -708.02 
242      0.77     10.28    -69.09   173.06   -440.31  -85.48   -264.81  0.00     0.00     0.00     -21.48   0.00     0.00     -708.12 
243      0.75     10.25    -73.73   174.61   -440.53  -85.18   -261.55  0.00     0.00     0.00     -21.33   0.00     0.00     -707.71 
244      0.74     10.25    -69.34   185.38   -445.43  -90.82   -256.05  0.00     0.00     0.00     -18.82   -0.00    0.00     -695.08 
245      0.74     10.26    -67.40   184.58   -440.89  -91.95   -251.60  0.00     0.00     0.00     -18.14   0.00     0.00     -685.38 
246      0.73     10.28    -64.80   168.18   -430.66  -88.70   -251.32  0.00     0.00     0.00     -16.26   0.00     0.00     -683.56 
247      0.74     10.26    -54.56   181.82   -444.18  -90.24   -257.31  0.00     0.00     0.00     -20.74   0.00     0.00     -685.22 
248      0.76     10.19    -45.67   161.15   -441.87  -86.45   -260.14  0.00     0.00     0.00     -20.02   0.00     0.00     -693.01 
249      0.77     10.16    -53.01   184.48   -445.65  -85.07   -265.64  0.00     0.00     0.00     -20.53   0.00     0.00     -685.42 
250      0.77     10.16    -69.11   186.06   -437.52  -84.20   -265.16  0.00     0.00     0.00     -21.67   0.00     0.00     -691.60 
251      0.77     10.20    -73.60   160.62   -433.13  -85.35   -265.91  0.00     0.00     0.00     -20.79   0.00     0.00     -718.17 
252      0.77     10.17    -70.18   181.89   -438.02  -87.51   -265.52  0.00     0.00     0.00     -20.30   0.00     0.00     -699.64 
253      0.77     10.17    -65.19   172.87   -447.98  -85.77   -266.04  0.00     0.00     0.00     -20.88   0.00     0.00     -712.99 
254      0.77     10.16    -56.22   191.38   -442.55  -86.19   -262.94  0.00     0.00     0.00     -20.91   0.00     0.00     -677.43 
255      0.78     10.17    -40.70   177.24   -447.45  -86.79   -263.35  0.00     0.00     0.00     -20.86   -0.00    0.00     -681.90 
256      0.77     10.18    -43.66   181.80   -434.87  -82.45   -263.86  0.00     0.00     0.00     -22.27   -0.00    0.00     -665.31 
257      0.76     10.20    -68.06   191.01   -436.95  -84.06   -261.90  0.00     0.00     0.00     -20.64   -0.00    0.00     -680.59 
258      0.76     10.21    -74.45   166.77   -436.10  -84.93   -263.20  0.00     0.00     0.00     -19.36   -0.00    0.00     -711.27 
259      0.77     10.26    -72.08   183.09   -438.78  -85.26   -268.51  0.00     0.00     0.00     -20.22   -0.00    0.00     -701.77 
260      0.77     10.25    -67.24   171.05   -429.99  -87.19   -267.24  0.00     0.00     0.00     -19.36   -0.00    0.00     -699.97 
261      0.77     10.24    -64.73   158.67   -428.75  -87.36   -267.34  0.00     0.00     0.00     -20.46   -0.00    0.00     -709.96 
262      0.78     10.20    -71.27   170.37   -429.20  -87.21   -265.41  0.00     0.00     0.00     -20.11   -0.00    0.00     -702.82 
263      0.79     10.25    -70.96   175.99   -431.00  -81.39   -266.20  0.00     0.00     0.00     -21.61   -0.00    0.00     -695.18 
264      0.80     10.28    -71.90   170.31   -432.38  -80.91   -267.45  0.00     0.00     0.00     -21.99   -0.00    0.00     -704.32 
265      0.79     10.33    -74.28   170.24   -435.75  -81.05   -265.89  0.00     0.00     0.00     -21.62   -0.00    0.00     -708.36 
266      0.79     10.38    -72.15   198.83   -442.06  -85.31   -263.34  0.00     0.00     0.00     -22.91   -0.00    0.00     -686.94 
267      0.78     10.48    -72.16   175.13   -428.00  -88.19   -260.58  0.00     0.00     0.00     -22.05   -0.00    0.00     -695.84 
268      0.78     10.48    -70.95   179.48   -428.59  -88.34   -258.21  0.00     0.00     0.00     -20.77   -0.00    0.00     -687.37 
269      0.77     10.54    -72.89   181.58   -451.56  -87.58   -257.16  0.00     0.00     0.00     -19.09   -0.00    0.00     -706.70 
270      0.76     10.53    -72.91   175.36   -443.28  -88.44   -255.31  0.00     0.00     0.00     -18.26   -0.00    0.00     -702.85 
271      0.75     10.50    -70.37   210.70   -449.14  -86.06   -255.77  0.00     0.00     0.00     -18.91   0.00     0.00     -669.55 
272      0.75     10.44    -59.17   178.95   -440.45  -85.28   -260.11  0.00     0.00     0.00     -19.39   0.00     0.00     -685.46 
273      0.76     10.39    -64.83   167.02   -440.30  -86.57   -262.49  0.00     0.00     0.00     -20.63   0.00     0.00     -707.81 
274      0.77     10.37    -73.13   165.34   -447.12  -82.85   -262.28  0.00     0.00     0.00     -21.17   0.00     0.00     -721.20 
275      0.75     10.38    -72.08   193.78   -445.12  -86.40   -259.65  0.00     0.00     0.00     -20.77   0.00     0.00     -690.25 
276      0.75     10.42    -74.87   197.88   -439.97  -87.81   -257.43  0.00     0.00     0.00     -20.21   0.00     0.00     -682.41 
277      0.74     10.47    -66.92   166.53   -444.56  -90.23   -257.79  0.00     0.00     0.00     -19.05   0.00     0.00     -712.02 
278      0.73     10.49    -59.71   148.76   -439.37  -88.55   -258.83  0.00     0.00     0.00     -20.07   0.00     0.00     -717.76 
279      0.72     10.54    -60.78   171.18   -441.18  -85.74   -257.67  0.00     0.00     0.00     -19.64   0.00     0.00     -693.83 
280      0.72     10.54    -70.74   157.10   -439.22  -86.30   -261.69  0.00     0.00     0.00     -19.31   0.00     0.00     -720.15 
281      0.73     10.53    -74.22   176.26   -444.82  -88.54   -265.15  0.00     0.00     0.00     -21.23   0.00     0.00     -717.71 
282      0.71     10.58    -51.94   143.28   -438.82  -87.84   -261.45  0.00     0.00     0.00     -19.96   0.00     0.00     -716.73 
283      0.70     10.61    -50.73   150.62   -442.11  -83.22   -256.95  0.00     0.00     0.00     -20.71   0.00     0.00     -703.09 
284      0.69     10.64    -55.83   149.07   -447.60  -86.19   -256.42  0.00     0.00     0.00     -20.66   0.00     0.00     -717.63 
285      0.69     10.61    -43.47   156.23   -446.32  -86.74   -257.40  0.00     0.00     0.00     -20.71   0.00     0.00     -698.41 
286      0.70     10.55    -37.59   149.65   -440.88  -87.40   -257.17  0.00     0.00     0.00     -20.21   0.00     0.00     -693.60 
287      0.70     10.53    -49.83   161.57   -437.88  -87.84   -258.00  0.00     0.00     0.00     -20.09   0.00     0.00     -692.06 
288      0.70     10.54    -66.02   148.20   -439.05  -86.71   -259.14  0.00     0.00     0.00     -21.33   0.00     0.00     -724.05 
289      0.70     10.50    -60.95   170.23   -443.93  -86.96   -260.00  0.00     0.00     0.00     -22.03   0.00     0.00     -703.63 
290      0.71     10.50    -50.32   175.65   -444.61  -88.34   -261.74  0.00     0.00     0.00     -22.97   0.00     0.00     -692.33 
291      0.73     10.47    -51.45   158.33   -439.25  -85.93   -264.77  0.00     0.00     0.00     -23.51   0.00     0.00     -706.58 
292      0.75     10.49    -52.49   165.22   -438.25  -89.43   -267.87  0.00     0.00     0.00     -21.30   0.00     0.00     -704.12 
293      0.76     10.46    -48.66   149.02   -436.08  -84.74   -270.14  0.00     0.00     0.00     -21.76   0.00     0.00     -712.36 
294      0.76     10.39    -39.30   151.28   -433.21  -85.42   -265.81  0.00     0.00     0.00     -20.85   0.00     0.00     -693.31 
295      0.77     10.31    -31.25   143.73   -437.16  -88.40   -266.32  0.00     0.00     0.00     -19.92   0.00     0.00     -699.32 
296      0.77     10.26    -37.76   143.96   -435.43  -91.06   -265.51  0.00     0.00     0.00     -20.04   0.00     0.00     -705.84 
297      0.77     10.25    -39.99   156.70   -438.55  -85.22   -265.63  0.00     0.00     0.00     -21.67   0.00     0.00     -694.34 
298      0.78     10.28    -37.93   153.25   -437.83  -88.76   -267.02  0.00     0.00     0.00     -20.16   0.00     0.00     -698.45 
299      0.78     10.29    -38.94   165.16   -441.53  -89.27   -265.58  0.00     0.00     0.00     -21.07   0.00     0.00     -691.23 
300      0.79     10.30    -33.91   152.52   -432.90  -89.76   -262.49  0.00     0.00     0.00     -20.21   0.00     0.00     -686.76 
301      0.80     10.31    -29.94   158.06   -439.55  -89.24   -262.69  0.00     0.00     0.00     -22.20   0.00     0.00     -685.56 
302      0.80     10.30    -27.88   150.23   -439.09  -90.17   -263.65  0.00     0.00     0.00     -21.32   0.00     0.00     -691.88 
303      0.82     10.26    -29.86   160.05   -436.87  -88.36   -267.48  0.00     0.00     0.00     -21.22   0.00     0.00     -683.73 
304      0.82     10.24    -34.33   148.46   -440.31  -88.73   -267.19  0.00     0.00     0.00     -21.78   0.00     0.00     -703.88 
305      0.81     10.25    -35.57   145.92   -438.58  -87.16   -265.79  0.00     0.00     0.00     -21.26   0.00     0.00     -702.44 
306      0.81     10.27    -49.15   133.76   -441.58  -85.83   -270.66  0.00     0.00     0.00     -22.96   0.00     0.00     -736.40 
307      0.81     10.27    -69.62   147.59   -431.33  -85.41   -271.30  0.00     0.00     0.00     -22.44   -0.00    0.00     -732.51 
308      0.80     10.33    -73.12   146.49   -441.43  -89.37   -267.27  0.00     0.00     0.00     -20.38   -0.00    0.00     -745.09 
309      0.80     10.37    -73.40   157.16   -442.45  -84.50   -265.05  0.00     0.00     0.00     -19.20   -0.00    0.00     -727.46 
310      0.80     10.39    -73.69   140.93   -440.57  -87.12   -269.49  0.00     0.00     0.00     -20.60   -0.00    0.00     -750.55 
311      0.81     10.34    -69.85   157.11   -444.48  -89.00   -271.21  0.00     0.00     0.00     -22.07   -0.00    0.00     -739.50 
312      0.82     10.32    -73.43   156.02   -440.85  -89.52   -269.95  0.00     0.00     0.00     -21.08   -0.00    0.00     -738.81 
313      0.82     10.25    -71.70   152.41   -441.89  -89.68   -271.29  0.00     0.00     0.00     -21.04   0.00     0.00     -743.19 
314      0.83     10.21    -72.50   146.10   -446.16  -89.85   -272.84  0.00     0.00     0.00     -20.28   0.00     0.00     -755.53 
315      0.82     10.19    -67.65   152.93   -445.85  -87.41   -268.73  0.00     0.00     0.00     -18.72   0.00     0.00     -735.43 
316      0.82     10.15    -66.69   147.17   -445.13  -89.08   -267.13  0.00     0.00     0.00     -20.56   0.00     0.00     -741.41 
317      0.81     10.13    -70.94   152.15   -439.80  -90.50   -266.84  0.00     0.00     0.00     -21.20   -0.00    0.00     -737.13 
318      0.82     10.13    -66.77   140.78   -447.06  -87.97   -267.97  0.00     0.00     0.00     -21.09   -0.00    0.00     -750.08 
319      0.81     10.11    -67.58   147.34   -448.64  -91.80   -270.79  0.00     0.00     0.00     -22.66   -0.00    0.00     -754.13 
320      0.81     10.16    -71.49   136.85   -445.88  -91.15   -269.00  0.00     0.00     0.00     -20.76   -0.00    0.00     -761.44 
321      0.80     10.18    -70.53   149.42   -452.02  -90.14   -268.74  0.00     0.00     0.00     -20.30   -0.00    0.00     -752.32 
322      0.79     10.16    -74.98   134.38   -439.18  -87.71   -268.56  0.00     0.00     0.00     -20.84   -0.00    0.00     -756.90 
323      0.79     10.14    -76.21   160.18   -441.58  -91.56   -272.97  0.00     0.00     0.00     -21.33   -0.00    0.00     -743.48 
324      0.79     10.14    -68.77   151.85   -442.62  -89.25   -274.09  0.00     0.00     0.00     -22.13   -0.00    0.00     -745.00 
325      0.80     10.10    -60.48   142.72   -438.56  -88.28   -275.78  0.00     0.00     0.00     -23.34   -0.00    0.00     -743.71 
326      0.79     10.10    -65.10   160.97   -440.38  -89.96   -274.38  0.00     0.00     0.00     -21.96   -0.00    0.00     -730.80 
327      0.78     10.11    -70.55   149.58   -440.10  -90.34   -272.75  0.00     0.00     0.00     -21.50   -0.00    0.00     -745.66 
328      0.78     10.11    -72.54   154.60   -441.93  -90.82   -271.35  0.00     0.00     0.00     -21.67   -0.00    0.00     -743.71 
329      0.77     10.10    -70.03   145.16   -439.84  -90.61   -268.08  0.00     0.00     0.00     -21.56   -0.00    0.00     -744.96 
330      0.77     10.09    -74.64   140.35   -434.42  -89.89   -272.03  0.00     0.00     0.00     -22.01   -0.00    0.00     -752.65 
331      0.77     10.13    -72.73   146.93   -434.79  -89.78   -270.86  0.00     0.00     0.00     -21.10   -0.00    0.00     -742.32 
332      0.78     10.14    -73.03   127.63   -439.09  -89.43   -271.04  0.00     0.00     0.00     -20.35   -0.00    0.00     -765.30 
333      0.80     10.14    -72.98   146.91   -444.94  -86.93   -272.71  0.00     0.00     0.00     -21.40   -0.00    0.00     -752.04 
334      0.80     10.16    -73.22   138.43   -442.34  -89.87   -271.06  0.00     0.00     0.00     -20.55   -0.00    0.00     -758.61 
335      0.80     10.14    -70.82   149.39   -436.83  -85.67   -267.68  0.00     0.00     0.00     -19.82   -0.00    0.00     -731.43 
336      0.80     10.15    -73.31   139.04   -441.94  -89.40   -267.35  0.00     0.00     0.00     -20.20   -0.00    0.00     -753.18 
337      0.80     10.13    -73.00   148.57   -440.56  -87.03   -268.67  0.00     0.00     0.00     -20.72   -0.00    0.00     -741.42 
338      0.79     10.18    -74.57   154.14   -445.45  -88.39   -269.31  0.00     0.00     0.00     -21.37   -0.00    0.00     -744.96 
339      0.79     10.18    -72.96   147.10   -446.43  -87.80   -268.17  0.00     0.00     0.00     -20.73   -0.00    0.00     -748.99 
340      0.79     10.21    -72.37   127.84   -436.15  -89.90   -271.11  0.00     0.00     0.00     -21.07   -0.00    0.00     -762.76 
341      0.78     10.17    -71.83   132.91   -448.65  -89.68   -270.25  0.00     0.00     0.00     -22.41   -0.00    0.00     -769.91 
342      0.77     10.17    -66.86   133.94   -444.90  -88.93   -270.35  0.00     0.00     0.00     -21.93   -0.00    0.00     -759.03 
343      0.77     10.16    -72.54   128.75   -441.19  -90.39   -270.15  0.00     0.00     0.00     -22.14   -0.00    0.00     -767.66 
344      0.77     10.19    -74.24   134.82   -438.04  -92.08   -272.03  0.00     0.00     0.00     -20.74   -0.00    0.00     -762.30 
345      0.77     10.18    -74.09   136.69   -441.89  -88.91   -273.10  0.00     0.00     0.00     -22.62   -0.00    0.00     -763.93 
346      0.75     10.26    -72.50   115.69   -440.69  -91.03   -271.37  0.00     0.00     0.00     -22.36   -0.00    0.00     -782.25 
347      0.75     10.31    -72.81   140.80   -444.81  -88.38   -270.29  0.00     0.00     0.00     -22.01   -0.00    0.00     -757.49 
348      0.73     10.33    -66.41   110.27   -441.12  -89.85   -267.65  0.00     0.00     0.00     -21.33   -0.00    0.00     -776.09 
349      0.73     10.35    -61.43   126.54   -447.16  -90.76   -266.88  0.00     0.00     0.00     -21.24   -0.00    0.00     -760.92 
350      0.72     10.39    -67.79   125.15   -444.10  -90.86   -267.76  0.00     0.00     0.00     -21.09   -0.00    0.00     -766.46 
351      0.73     10.36    -69.00   128.51   -441.30  -88.88   -268.18  0.00     0.00     0.00     -22.82   -0.00    0.00     -761.67 
352      0.73     10.34    -67.47   125.25   -440.81  -89.17   -267.84  0.00     0.00     0.00     -23.13   -0.00    0.00     -763.16 
353      0.74     10.32    -71.96   117.94   -441.47  -87.99   -272.74  0.00     0.00     0.00     -23.30   0.00     0.00     -779.52 
354      0.74     10.32    -74.18   116.51   -446.58  -91.88   -273.11  0.00     0.00     0.00     -23.24   0.00     0.00     -792.49 
355      0.75     10.33    -74.94   132.30   -444.55  -93.17   -270.18  0.00     0.00     0.00     -22.11   0.00     0.00     -772.65 
356      0.76     10.33    -73.42   123.96   -447.53  -92.49   -268.65  0.00     0.00     0.00     -20.53   0.00     0.00     -778.65 
357      0.78     10.30    -73.61   124.41   -446.82  -90.80   -270.42  0.00     0.00     0.00     -22.66   -0.00    0.00     -779.90 
358      0.80     10.26    -70.60   124.08   -450.19  -91.13   -268.76  0.00     0.00     0.00     -22.33   -0.00    0.00     -778.94 
359      0.81     10.28    -62.74   131.19   -450.25  -90.12   -269.28  0.00     0.00     0.00     -22.74   -0.00    0.00     -763.95 
360      0.81     10.28    -74.05   125.74   -447.19  -90.99   -269.81  0.00     0.00     0.00     -22.43   -0.00    0.00     -778.73 
361      0.81     10.28    -73.44   114.23   -444.84  -86.94   -272.11  0.00     0.00     0.00     -21.31   -0.00    0.00     -784.41 
362      0.81     10.32    -73.80   115.05   -448.29  -88.27   -272.18  0.00     0.00     0.00     -21.63   -0.00    0.00     -789.12 
363      0.80     10.30    -75.19   108.97   -448.93  -90.57   -271.22  0.00     0.00     0.00     -21.62   -0.00    0.00     -798.55 
364      0.79     10.30    -69.22   113.02   -448.75  -92.99   -270.09  0.00     0.00     0.00     -21.17   -0.00    0.00     -789.18 
365      0.80     10.28    -64.81   102.21   -453.46  -87.18   -271.33  0.00     0.00     0.00     -21.75   -0.00    0.00     -796.31 
366      0.80     10.27    -73.18   104.53   -448.57  -90.71   -273.39  0.00     0.00     0.00     -20.94   -0.00    0.00     -802.25 
367      0.79     10.24    -69.34   104.53   -448.46  -89.53   -274.84  0.00     0.00     0.00     -22.04   -0.00    0.00     -799.68 
368      0.79     10.22    -64.59   109.13   -442.74  -90.82   -274.32  0.00     0.00     0.00     -22.63   -0.00    0.00     -785.96 
369      0.79     10.18    -72.15   105.84   -448.87  -91.40   -273.19  0.00     0.00     0.00     -22.87   -0.00    0.00     -802.63 
370      0.78     10.14    -76.51   110.48   -450.78  -91.68   -271.02  0.00     0.00     0.00     -21.67   -0.00    0.00     -801.16 
371      0.78     10.10    -70.81   112.43   -451.23  -90.20   -268.55  0.00     0.00     0.00     -21.44   -0.00    0.00     -789.80 
372      0.78     10.08    -70.80   114.24   -450.83  -92.65   -269.46  0.00     0.00     0.00     -21.98   -0.00    0.00     -791.48 
373      0.77     10.06    -73.73   106.53   -445.38  -93.70   -268.92  0.00     0.00     0.00     -22.94   -0.00    0.00     -798.14 
374      0.77     10.04    -73.52   123.04   -440.68  -94.24   -269.25  0.00     0.00     0.00     -23.11   -0.00    0.00     -777.75 
375      0.78     10.01    -74.09   120.36   -447.86  -94.15   -271.51  0.00     0.00     0.00     -23.05   -0.00    0.00     -790.29 
376      0.79     10.02    -74.31   106.06   -445.27  -94.71   -274.08  0.00     0.00     0.00     -22.96   -0.00    0.00     -805.28 
377      0.80     10.01    -71.38   114.67   -445.70  -95.94   -272.44  0.00     0.00     0.00     -22.10   -0.00    0.00     -792.90 
378      0.80     9.96     -70.28   113.06   -447.59  -97.83   -274.40  0.00     0.00     0.00     -21.42   -0.00    0.00     -798.46 
379      0.80     9.96     -68.45   121.57   -448.99  -95.08   -275.49  0.00     0.00     0.00     -22.24   -0.00    0.00     -788.69 
380      0.80     9.97     -72.14   106.62   -444.38  -92.79   -274.85  0.00     0.00     0.00     -22.37   -0.00    0.00     -799.90 
381      0.79     9.98     -74.16   113.33   -441.62  -93.41   -275.00  0.00     0.00     0.00     -21.70   -0.00    0.00     -792.56 
382      0.79     9.97     -72.79   109.31   -449.27  -94.24   -275.55  0.00     0.00     0.00     -22.22   -0.00    0.00     -804.76 
383      0.78     9.97     -74.18   101.91   -447.58  -93.57   -273.18  0.00     0.00     0.00     -21.36   -0.00    0.00     -807.97 
384      0.78     9.97     -71.19   106.92   -444.67  -96.14   -273.19  0.00     0.00     0.00     -21.58   -0.00    0.00     -799.86 
385      0.78     9.98     -68.44   111.86   -445.20  -96.13   -273.29  0.00     0.00     0.00     -22.31   -0.00    0.00     -793.52 
386      0.77     10.01    -69.40   95.62    -450.81  -94.16   -272.11  0.00     0.00     0.00     -21.91   -0.00    0.00     -812.77 
387      0.77     10.06    -72.42   101.31   -448.06  -96.33   -270.60  0.00     0.00     0.00     -21.56   -0.00    0.00     -807.67 
388      0.77     10.09    -73.71   99.60    -444.89  -93.52   -270.52  0.00     0.00     0.00     -21.58   -0.00    0.00     -804.62 
389      0.77     10.12    -73.60   117.18   -446.92  -96.84   -270.25  0.00     0.00     0.00     -22.14   -0.00    0.00     -792.56 
390      0.77     10.11    -73.50   97.55    -445.30  -94.34   -272.28  0.00     0.00     0.00     -22.45   -0.00    0.00     -810.33 
391      0.77     10.10    -73.08   110.41   -449.46  -92.04   -270.82  0.00     0.00     0.00     -19.75   -0.00    0.00     -794.75 
392      0.77     10.08    -71.13   101.53   -451.00  -94.64   -269.18  0.00     0.00     0.00     -20.81   -0.00    0.00     -805.23 
393      0.78     10.04    -69.32   101.13   -446.77  -96.55   -269.40  0.00     0.00     0.00     -21.31   -0.00    0.00     -802.23 
394      0.78     10.03    -67.44   98.90    -448.63  -95.64   -270.98  0.00     0.00     0.00     -20.70   -0.00    0.00     -804.49 
395      0.77     10.03    -67.05   99.77    -447.94  -92.57   -271.95  0.00     0.00     0.00     -22.05   -0.00    0.00     -801.79 
396      0.77     10.06    -67.20   99.01    -451.29  -96.44   -272.21  0.00     0.00     0.00     -21.32   -0.00    0.00     -809.45 
397      0.77     10.10    -66.70   96.18    -449.41  -94.97   -274.21  0.00     0.00     0.00     -22.08   -0.00    0.00     -811.19 
398      0.76     10.12    -72.89   96.94    -450.03  -94.75   -274.29  0.00     0.00     0.00     -22.28   -0.00    0.00     -817.30 
399      0.76     10.10    -74.05   101.39   -450.97  -95.07   -273.55  0.00     0.00     0.00     -21.56   -0.00    0.00     -813.82 
400      0.76     10.06    -70.38   96.52    -449.54  -94.69   -273.66  0.00     0.00     0.00     -21.34   -0.00    0.00     -813.10 
401      0.77     10.02    -74.00   95.66    -448.16  -96.80   -275.78  0.00     0.00     0.00     -21.64   -0.00    0.00     -820.71 
